Text,Author
"A Mata Atlântica é um dos hotspot do mundo em virtude de seu grande endemismo, essas áreas são, portanto, locais que necessitam de atenção urgente, sendo considerados prioritários nos programas de conservação. Através dos hotspot grupos de Conservação poderiam salvar mais espécies em uma menor área e, presumivelmente, a um custo mais baixo do que em outros lugares. 
            O problema encontrado nos hotspot é a dificuldade de localizar onde exatamente todas as espécies desconhecidas poderiam ocorrer. Com isso, a comunidade científica continua aperfeiçoando os conhecimentos sobre as distribuições das espécies. 
            Cientistas cada vez mais usam modelos computadorizados para aperfeiçoar esses esforços. Avanços no sensoriamento remoto e nos sistemas de informações geográficas permitindo assim estender a informação limitada de campo por áreas grandes demais para inspecionar em detalhes. Os resultados desses modelos podem então fornecer dados para análises de hotspot de escalas mais refinadas.
",bmm
"1- Pool genético: é o conjunto de todos os alelos únicos de uma determinada população ou espécie que num dado momento ocupam uma determinada área geográfica que trocam livremente entre si os seus genes e que formarão a base para o fundo genético  geração seguinte.
Inóspitas: Local em que não há condições para ser habitado ou onde não se consegue viver.
Intercambiáveis: Significa que duas coisas diferentes podem ser usadas alternadamente com o mesmo propósito sem o que o resultado seja prejudicado.
Amorfa: Que não tem forma determinada.
Fragmentação de habitats: a fragmentação de habitat é o processo de divisão e modificação das áreas de ocupação de uma espécie. É definida, por conceito, como 'o conjunto de mecanismos que levam a descontinuidade na distribuição espacial dos recursos e condições presentes em uma área, em escala, que afeta a ocupação, reprodução e sobrevivência de uma espécie'.
Insularidade: o que pode ser utilizado para caracterizar ou definir uma ilha.
Que não consegue se comunicar  terra para outros locais.

2- Minhas dúvidas são: Será que as pessoas sabem  importância que é preservarmos a natureza de um modo geral? Quais são as medidas que devem ser tomadas para que a preservação  biodiversidade seja levada mais a sério?

3- O livro oferece uma visão geral dessa diversidade biológica e traz um aviso urgente de que estamos alterando e destruindo os ambientes que criaram a diversidade de formas de vida por mais de um bilhão de anos!

",jc
"Biologia  Conservação
“O conceito de Biodiversidade e a história  biologia  conservação”.

Quais os termos novos encontrados no texto? busque o significado e definição dos termos que você não conhece.

Espécies Carismáticas: São aquelas espécies com forte apelo popular sensibilizando o afeto o afeto  população para com o seu cuidado. Geralmente as espécies com esse perfil são eleitas para encabeçar campanhas de conservação  biodiversidade. São as espécies-bandeiras.

Intercambiável: Significa que duas coisas diferentes podem ser usadas alternadamente com o mesmo propósito sem que o resultado seja prejudicado.

Auspícios: Proteção, favor, recomendação, apoio, financiamento, material etc.




Como se pode medir a quantidade de biodiversidade de um local? apenas pelo número de espécies?

A biologia  conservação atua somente para garantir a conservação  biodiversidade?

3. ?

O conceito de Biodiversidade é recente e foi idealizado por Walter G. Rosen, do National Research Council/National Academy of Sciences (  NRC/NAS  ), em 1985.

Em Washington, de 21 a 24 de setembro de 1986 aconteceu um fórum sobre diversidade biológica, com o nome de National Forum on BioDiversity, sob os auspícios  NAS e do Smithsonian institute.

Biodiversidade é a forma contraída de diversidade biológica e apareceu pela primeira vez em uma publicação em 1988, justamente no livro organizado pelo prestigiado biólogo Edward O. Wilson que trazia os resultados do National Forum on BioDiversity.

O principal manual americano sobre biologia  conservação apresenta este campo do conhecimento como uma resposta  comunidade científica aos impactos dos humanos sobre a Biodiversidade, a uma taxa de extinção de espécies que está hoje de 100 a 1000 vezes acima do que seria normal (  no processo evolutivo, espécies desaparecem e surgem ao longo do tempo  ) ou seja, a uma crise global  biodiversidade.


",td
"Questão 01

1.  Patrimônio natural: Patrimônio Natural de um país reúne áreas de importância preservacionista e histórica. São áreas que transmitem a importância do ambiente natural para que possamos lembrar do passado, de onde viemos, o que estamos fazendo com o ambiente e para onde vamos.
2.  Demografia:É uma área  Ciências Sociais que estuda a dinâmica populacional humana. O seu objeto de estudo engloba as dimensões, estatísticas, estrutura e distribuição das diversas populações humanas.
3. Limnologia: é o estudo das reações funcionais e produtividade das comunidades bióticas de lagos, rios, reservatórios e região costeira em relação aos parâmetros físicos, químicos e bióticos ambientais.
4. Insularidade: O que pode ser utilizado para caracterizar ou definir uma
ilha. Que não consegue se comunicar  terra para outros locais. [Figurado] Estado daquilo que se assemelha a ou possui qualidades de ilha.



Questão 03

Na literatura científica, os termos intercambiáveis diversidade biológica e biodiversidade
surgiram para dar conta de questões relacionadas com os temas fundamentais  ecologia e 
biologia evolutiva, relacionados com a diversidade de espécies e com os ambientes que lhe servem
de suporte, ao mesmo tempo que são suportados por ela e que são, simultaneamente, o palco e o
resultado ? sempre inacabado ? do processo evolutivo. Biodiversidade e diversidade biológica
tornaram-se de amplo uso nos meios científicos e entre os ativistas  conservação. Sarkar ( 2002 )



",sdjme
"O conceito de Biodiversidade e a Biologia  Conservação são interdependentes. O Artigo de Franco apresenta o significado do conceito de Biodiversidade e a história  Biologia  Conservação, mostrando os caminhos que foram percorridos, a partir de um diálogo com diversos pesquisadores. A abordagem crítica do autor nos leva a refletir sobre ciência, ética e o desafio em conservar e proteger a biodiversidade.
1. Quais os termos novos encontrados no texto? Busque o significado e definição dos termos que você não conhece.

R -Insight: compreensão súbita de alguma coisa ou determinada situação; Definição: discernimento, esclarecimento.  
Ecólogo: ecologia; ecologista; Definição: estuda os seres vivos e suas interações  com o meio onde vivem.
Turnover: virada; renovação; reversão; Definição: rotatividade de pessoas.
Protótipo: modelo ou molde para futuras produções; Definições: desenvolvimento de produtos.
Profícua: produto; útil; Definição: que tende a ser rentável.
Depressão endogâmica: fenômeno que ocorre aos acasalamentos consanguíneos. Definição: aumento  homozigose.
Ornitólogo: pessoa que se dedica aos estudos de aves; Definição: ramo  zoologia que estuda aves.
Insularidade: uma ilha ou conjunto de ilhas; Definição: algo ou alguém que habita uma ínsula ( ilha ); insulado.
Estocástico: diz-se dos processos que dependem das leis do acaso. Definição: é uma coleção de variáveis aleatórias que, em geral, são utilizadas para estudar a evolução de fenômenos ( ou sistemas ) que são observados ao longo do tempo. 


R - pág. 19, Daniel Simbeloff: “ ele argumentava que, embora as reservas grandes fossem fundamentais, muitas pequenas reservas cumpriam um papel importante”.

     pág. 14, “eles argumentam, sobretudo, contra as generalizações, defendendo a idéia de que pequenas reservas isoladas poderiam eventualmente conter maior número de espécies do que uma única grande.”


3. ?

R - “  preservação  Wildernes à conservação  biodiversidade”

a tradição  preservação  Wilderness abarca autores como Henry David e John Min, passando por Aldo Leopold até desembocar na deep ecology de Arne Naess, George Sessions e Bill Devall. Ela enfatiza a autonomia  natureza selvagem, seu aspecto indomado e sublime. A percepção de que o mundo natural não foi criado pelos humanos nem para os humanos conduz à afirmação de seu caráter transcendental e à atribuição de um valor a ele intrínseco.  



",bmm
"Interdisciplinaridade é quando ocorre uma “ligação” entre duas ou mais disciplinas, é importante lembrar que somo nós que fragmentamos as ciências sejam elas exatas, naturais ou humanas; por isso o termo “ligação”. Um exemplo bom exemplo de Interdisciplinaridade é quando em um problema ou situação é preciso usar as ciências exatas juntas das naturais: em uma situação em que um mergulhador precisa descer a uma determinada profundidade para encontrar um organismo marinho; nesse caso é preciso considerar a pressão  água ( Física ), a profundidade em relação a pressão ( Matemática ), o tempo de adaptação do corpo humano ( Biologia ), além de outros fatores. Mas é perceptível que é preciso usar mais de uma disciplina para entender e trabalhar esta situação.
Já a transversalidade, no contexto educacional, o trabalho didático integram os temas estudados a situações reais, seria uma aproximação de conhecimento científico ensinado em sala com situações vivenciadas no cotidiano. Exemplo, uma comunidade ou cidade teve o surto de uma doença viral, seria responsabilidade dos professores de ciências naturais e biologia tratar deste tema em sala visando a compreensão e associação com a realidade vivida por seus alunos
",pdje
"Sim pela parte de alguns professores que possuem um preparo maior, por parte de
novos professores que estão à procura de criar novos métodos de se ensinar
ciências na sala de aula e assim conseguindo a atenção do .

Falta de interesse ou didática ruim do professor. A metodologia de ensino do
professor pode não estar agradando os alunos, assim como também possa ser uma
falta de recursos para uma aula mais prazerosa e didática.

A interdisciplinaridade se trata do encontro de diversas áreas  educação que
visam contribuir para o aprendizado do . Segundo ( , 2010 ), esta
estratégia surge com a necessidade de mudanças nos métodos de ensino e
viabilização de algumas práticas pedagógicas devido aos novos processos de

especialização do saber, a interdisciplinaridade mostrou-se como uma das
respostas para se compartilhar as relações nas mais diferentes áreas do
conhecimento. Já a transversalidade trabalha alguns temas nas áreas
convencionais, ou seja, temas do dia-a-dia relacionados a química, por exemplo,
trazendo uma maior amplitude para o aprendizado do .",ve
"A sociedade é constituídas de diferentes ângulos com cultura, religião, costumes, que variam de indivíduos, grupos ou comunidade. Assim a escola deve oferecer o ensino de forma que contemple os alunos que estão inserido dentro deste contexto educacional.  O uso  interdisciplinaridade é um ferramenta que contribui para um conhecimento mais amplo, uma vez que este permite conhecer conteúdos que fazem fazem parte de mais de um campo específico, possibilitando a associação de conteúdos com outras disciplinas bem como com as experiências vivenciadas no cotidiano. Outro ponto importante, é o uso  transversalidade, muito desenvolvida para oferecer conteúdos que estão presentes em todas as esferas, fazendo-se necessário e acessível para compreender as relações que são estabelecidas por todos os grupos sociais, pois são conteúdos que priorizam o bem estar individual e coletivo e o equilíbrio entre homem e natureza. O uso de ferramentas tecnológicas ou o simples usos de metodologias didáticas, que o professor possa fazer uso em sala de aula, permite a oferta de um leque de relação dos conteúdos trabalhados em sala de aula, dando aos alunos a oportunidade de estudar sua realidade, com pensamento analítico sobre o por que ?, o que fazer? como fazer?,  buscando ser agente transformador  sua realidade de forma a contribuir para o desenvolvimento geral  sociedade. E o professor tem papel fundamental nesse processo uma vez que é agente mediador dos saberes que serão construídos.",sdfi
"Ainda vivenciamos uma educação escolar tradicional, onde as vezes não existe uma relação entre o professor e o , uma relação ensino-aprendizagem. Vemos uma escola que aprisionam os alunos e não cativam a vontade deles descobrirem novos conhecimento e às vezes não incentivam o querer do ,  o desejo do   a questão o porquê daquilo a conhecer de porque os fenômenos  natureza serem assim  e transformar a ciência, pois a  ciência está em tudo, tudo em seu método científico


Vale acerca das não experiências e métodos científicos que o professor não apresenta aos alunos durante a sala de aula, isso depende de como o professor administra suas aulas pois aprender ciências está no dia dia, e basta puxarmos exemplos do dia dia para que o  sinta a vontade de estudar e descobrir novos conhecimentos. . 

A interdisciplinaridade e a transversalidade são métodos que andam juntos na questão de trabalhar com os alunos disciplinas no âmbito educacional, sempre tem que haver uma troca de conhecimentos, onde o  e o professor aprende a fazer suas aulas juntos, e o poder de se aprender com o  envolvendo a realidade, mostrando as experiências que há em seu mundo, Ideias pedagógicas devem ser abordados em sala de aula, para que haja uma relação homem-natureza. Esses dois métodos de trabalhar sempre haverá o diálogo, o conhecer cada ser nessa reação que está sempre envolvendo o ensino-aprendizagem. Então é muito importante sabemos utilizar  essas práticas educacionais em sala de aula. A interdisciplinaridade admitiu uma grande melhoria na idéia de integração curricular e os interesses de cada disciplina são conservados.A transversalidade e a interdisciplinaridade são modos de trabalhar o conhecimento que buscam reintegração de procedimentos acadêmicos, que ficaram isolados uns dos outros pelo método disciplinar. 
",ssml
"
1. Em sua opinião, isto na prática vem acontecendo? Quais as suas
considerações acerca deste questionamento?

A cidadania na escola implica em lutar e colaborar para a melhoria na formação humana no sentido moral. Em minha opinião isto não acontece de maneira correta. As escolas visam muito na boa formação escolar, como nota dez e na aprovação no vestibular. O papel  escola é preparar crianças e jovens para serem cidadãos mais conscientes, críticos e participativos. Dessa forma, eles poderão exercer seus direitos e deveres de forma mais responsável. A cidadania também precisa ser vivenciada dentro de casa e, por isso, a parceria com a família é fundamental. Estreitar o relacionamento e explicar os objetivos de cada ação, a fim de que o trabalho continue também com os pais, é parte primordial de uma formação completa. É preciso unir família,  e uma equipe efetuosa e capacitada de professores. E essa, infelizmente, é uma realidade distante de acontecer, principalmente na maioria das escolas públicas, de comunidades carentes, e os pais estão pouco presente na formação acadêmica dos filhos. Também ocorre em escolas privadas, onde muitos pais só exigem a aprovação do  e não participa efetivamente na formação de ensino e aprendizagem.

2. Por que os alunos sentem dificuldades em aprender Ciências? Como
uma disciplina que estuda a vida e seus processos não motiva o 
a se interessar em aprender?

Os 'problemas' colocados ao , e que ele é solicitado a 'resolver', particularmente na área de Ciências, resumem-se, na sua quase generalidade, a: efetuar uma série de operações, simples ou conjugadas; utilizar fórmulas e algoritmos; utilizar macetes para encontrar respostas ou memorizar caminhos que levem às mesmas; habilitar-se à repetição de atividades do tipo 'siga o exemplo', através das quais consiga, numa 'prova' , repetir a atividade, quando modificados alguns coeficientes; ou nem mesmo isso, quando se trata de testes sem consulta em que, de uma bateria de exercícios efetuados em aula, alguns são escolhidos para 'cair' no dito teste. Esta situação se encontra embutida em uma problemática mais geral, que caracteriza o comum do ensino normalmente ministrado nas escolas; o excessivo apego ao livro-texto; a metodologia utilizada nas aulas; uso inadequado de salas-ambiente; a própria sistemática burocrático-administrativa; a não utilização ou utilização equivocada dos recursos  moderna tecnologia educacional.  A maioria das escolas não dispõe de materiais didáticos e pedagógicos diversificado, consequentemente o docente não utiliza de recursos e  métodos diferenciados, trabalha de forma habitual, ou seja, escreve os conteúdos no quadro enquanto os alunos copiam em seus cadernos. As velhas práticas, as ferramentas ultrapassadas e as metodologias retrógradas já não são suficientes para suprir as necessidades do atual cenário educacional brasileiro. É preciso considerar que as informações se tornaram mais rápidas e acessíveis, que os estudantes estão cada vez mais autônomos e conectados que e as novas tecnologias e mídias sociais estão revolucionando a forma de ensinar e aprender. Tudo isso requer uma escola com um perfil contemporâneo de aprendizado, que ajude o  a vencer todos os desafios que a sociedade impõe. Nesse contexto, deve-se ressaltar a importância  formação continuada, com a finalidade de manter a equipe escolar sempre atualizada, inovando e aprimorando as práticas pedagógicas. É preciso criar estratégias inovadoras de ensino para auxiliar no desenvolvimento dos alunos, mas isso não se refere unicamente ao uso de novas tecnologias. Inovar usando velhos recursos, incluindo os tradicionais, mas nunca ultrapassados, livros didáticos, canetas e papéis. É possível e esses recursos devem sim ser explorados em sala: a criatividade pode ?colorir? a escola e dar significado ao ensino-aprendizado através de projetos diferentes, interdisciplinaridade e aulas mais dinâmicas e interativas. Ainda assim, as inovações podem e devem incluir de instrumentos tecnológicos. 

3. Você entende como se trabalhar com a interdisciplinaridade e
transversalidade? 

A interdisciplinaridade e a transversalidade são métodos de se trabalhar o conhecimento que buscam uma reintegração de aspectos que ficaram isolados pelo tratamento disciplinar. Com isso, busca-se conseguir uma visão mais ampla e adequada  realidade. Ou seja, que supere a fragmentação dos conceitos trabalhados. E que vá além das disciplinas formais, tratando os conceitos de maneira integrada. A interdisciplinaridade pode ser compreendida como sendo a troca entre áreas do conhecimento. A interdisciplinaridade pretende garantir a construção de conhecimentos que rompam as fronteiras entre as disciplinas. A transversalidade diz respeito à possibilidade de se estabelecer, na prática educativa, uma relação entre aprender conhecimentos teoricamente sistematizados e as questões  realidade e de sua transformação.
",sdlmm
