Text,Author
"CRISE AMBIENTAL CRISE AMBIENTAL ATUAL RESULTADO CATASTRÓFICO ANOS AÇÕES PRÓPRIO HOMEM PROVOCA, DESDE INICIOS TEMPOS. MODO HOMEM VÊ NATUREZA LIGADA DIRETAMENTE CULTURA, VARIA REGIÃO REGIÃO. PORÉM ACHO DIFÍCIL CRISE ATUAL NATUREZA CULPA HOMEM, CONTA DESDE INICIOS TEMPOS, HOMEM OLHOU NATUREZA MEIO INVESTIMENTO, NUNCA OLHANDO IGUAL, SIM SEMPRE VISANDO LUCRO, GERANDO ASSIM IMPACTOS CAUSA EXPLORAÇÕES LARGA ESCALA, DEGRADANDO MUITOS HABITATS NUNCA VOLTARAM SER ANTES. ENTÃO HOMEM DESDE SEMPRE VEM EXPLORANDO NATUREZA, (É MAL ANTIGO), REFLETE AGORA FUTURO, EMBORA AÇÕES HOMEM FREQUENTES ATUALMENTE, CULPA ATUALIDADE, SIM RESULTADO ANOS EXPLORAÇÃO ILEGAL, ANOS DESRESPEITO, ANOS ROUBO, SAQUES NATUREZA, PAGANDO PREÇO DESSE ASSASSINATO HOJE.",SDCM
"CONFERÊNCIA TBILISI CRUCIAL DESENVOLVIMENTO PRIMEIRA FASE PROGRAMA INTERNACIONAL EDUCAÇÃO AMBIENTAL (PIEA), INICIALMENTE SUGERIDO CONFERÊNCIA ESTOCOLMO REALMENTE INICIADO SOMENTE CONFERÊNCIA BELGRADO. CONFERÊNCIA TBILISI ORGANIZADAS QUARENTA RECOMENDAÇÕES SOBRE EDUCAÇÃO AMBIENTAL NÍVEL MUNDIAL, CONSIDERADOS GRANDE MARCO EDUCAÇÃO AMBIENTAL. SUGEREM RECOMENDAÇÕES ORGANIZADAS CONFERÊNCIA TBILISI EDUCAÇÃO AMBIENTAL DEVE SER TRABALHADA ENFOQUE GLOBAL BASE INTERDISCIPLINAR. PROCESSO EDUCATIVO DEVE SER RENOVADO REFORMULADO, BASES EDUCAÇÃO AMBIENTAL ENSINO FORMAL INFORMAL, TODAS CLASSES FAIXAS ETÁRIAS FORMA PERMANENTE. PRIMEIRO EVENTO ORGANIZADO ORGANIZAÇÃO NAÇÕES UNIDAS (ONU) DISCUTIR MANEIRA GLOBAL SOBRE QUESTÕES AMBIENTAIS. ENCONTRO ABORDOU POLÍTICAS DESENVOLVIMENTO HUMANO BUSCA VISÃO COMUM PRESERVAÇÃO RECURSOS NATURAIS. CONFERÊNCIA ESTOCOLMO CONTOU REPRESENTANTES 113 PAÍSES, BRASIL, 400 ORGANIZAÇÕES GOVERNAMENTAIS NÃO-GOVERNAMENTAIS. ALGUNS PAÍSES DESENVOLVIDOS RESISTENTES METAS OBJETIVOS PROPOSTOS DURANTE CONFERÊNCIA. TEMPO, OUTROS MOSTRARAM-SE EMPENHADOS CUMPRIR ACORDOS ESTABELECIDOS. EXEMPLO, ESTADOS UNIDOS COMPROMETERAM-SE REDUZIR POLUIÇÃO TERRITÓRIO. PAÍSES DESENVOLVIMENTO CONCORDARAM METAS REDUÇÃO ATIVIDADES INDUSTRIAIS, VISTO TAL AÇÃO PODERIA COMPROMETER ECONOMICO DEBATE DURANTE CONFERÊNCIA INFLAMADO NECESSIDADE ADOÇÃO NOVO MODELO DESENVOLVIMENTO ECONÔMICO. APÓS DEBATES, ELABORADO DOCUMENTO INTITULADO DECLARAÇÃO SOBRE MEIO AMBIENTE HUMANO. PRINCÍPIOS DECLARAÇÃO SOBRE MEIO AMBIENTE HUMANO RECONHECIMENTO RECURSOS NATURAIS NECESSITAM GESTÃO ADEQUADA SEREM ESGOTADAS. RESPOSTA RECOMENDAÇÕES CONFERÊNCIA ESTOCOLMO, UNESCO PROMOVEU BELGRADO (IUGOSLÁVIA) ENCONTRO INTERNACIONAL EDUCAÇÃO AMBIENTAL ONDE CRIOU PROGRAMA INTERNACIONAL EDUCAÇÃO AMBIENTAL - PIEA FORMULOU SEGUINTES PRINCÍPIOS ORIENTADORES : EDUCAÇÃO AMBIENTAL DEVE SER CONTINUADA, MULTIDISCIPLINAR, INTEGRADA DIFERENÇAS REGIONAIS VOLTADA INTERESSES NACIONAIS. CARTA BELGRADO - CONSTITUI DOCUMENTOS LÚCIDOS IMPORTANTES GERADOS NESTA DÉCADA. FALA SOBRE SATISFAÇÃO NECESSIDADES DESEJOS TODOS CIDADÃOS TERRA. PROPÕE TEMAS FALAM ERRADICAÇÃO CAUSAS BÁSICAS POBREZA FOME, ANALFABETISMO, POLUIÇÃO, EXPLORAÇÃO DOMINAÇÃO, DEVAM SER TRATADOS CONJUNTO. NENHUMA NAÇÃO DEVE DESENVOLVER CUSTAS OUTRA NAÇÃO, HAVENDO NECESSIDADE ÉTICA GLOBAL. REFORMA PROCESSOS SISTEMAS EDUCACIONAIS CENTRAL CONSTATAÇÃO DESSA NOVA ÉTICA DESENVOLVIMENTO. JUVENTUDE DEVE RECEBER NOVO TIPO EDUCAÇÃO REQUER NOVO PRODUTIVO RELACIONAMENTO ESTUDANTES PROFESSORES, ESCOLAS COMUNIDADE, SISTEMA EDUCACIONAL SOCIEDADE. FINALIZA PROPOSTA PROGRAMA MUNDIAL EDUCAÇÃO AMBIENTAL.",SDJME
"CONFERÊNCIA TBILISI CONSIDERADA MARCO REFERENCIAL EDUCAÇÃO AMBIENTAL? DIFERENCIA CONFERÊNCIAS ESTOCOLMO, 1972, BELGRADO, 1975? GRANDE OBJETIVO CONFERENCIAS ESTOCOLMO 1972 BELGRADO 1975, DISCUTIR CONSEQUÊNCIAS DEGRADAÇÃO MEIO AMBIENTE DESENVOLVER CIDADÃO CONSCIENTE AMBIENTE TOTAL; PREOCUPADO PROBLEMAS ASSOCIADOS AMBIENTE, CONHECIMENTO, ATITUDES, MOTIVAÇÕES, ENVOLVIMENTO HABILIDADES TRABALHAR FORMA INDIVIDUAL QUESTÕES DAÍ EMERGENTES. POREM NADA COMPRIDO, TENDO VISTA COMPRIMENTO PROPOSTO, NOVA CONFERENCIA FEITA, TBILISI 1977. BASEADO CONFERÊNCIA TBILISI FINALIDADES EA: 1 -PROMOVER COMPREENSÃO EXISTÊNCIA IMPORTÂNCIA INTERDEPENDÊNCIA ECONÔMICA, SOCIAL, POLÍTICA ECOLÓGICA; 2- PROPORCIONAR TODAS PESSOAS POSSIBILIDADE ADQUIRIR CONHECIMENTOS, SENTIDO VALORES, INTERESSE ATIVO ATITUDES NECESSÁRIAS PROTEGEREM MELHORAREM MEIO AMBIENTE; 3- INDUZIR NOVAS FORMAS CONDUTA, INDIVÍDUOS SOCIEDADE, RESPEITO MEIO AMBIENTE. SEJA, TBILISI PROPOSTO NOVA REEDUCAÇÃO AMBIENTAL, MOSTRANDO INTERDEPENDÊNCIA, ECONÔMICA, SOCIAL, POLÍTICA ECOLÓGICA, VEZ MUNDO VIA SEPARADO, OLHANDO SEMPRE ECONOMIA, ECOLOGIA SEMPRE FICAVA ESCANCEADA. BRASIL, INFLUÊNCIA TBILISI FEZ PRESENTE LEI N. 6.938, 1981, DISPÕE SOBRE POLÍTICA NACIONAL MEIO AMBIENTE, FINALIDADES MECANISMOS FORMULAÇÃO EXECUÇÃO. LEI SUMA IMPORTÂNCIA, CONTA INÍCIO EDUCAÇÃO AMBIENTAL PAIS, ONDE APLICA EDUCAÇÃO AMBIENTAL TODOS NÍVEIS ENSINO, DESDE ENSINO FUNDAMENTAL, SUPERIOR, INCLUINDO EDUCAÇÃO COMUNIDADES FIM CAPACITÁ-LA PARTICIPAÇÃO ATIVA DEFESA MEIO AMBIENTE.",SDCM
"PRIMEIRO EVENTO ORGANIZADO ORGANIZAÇÃO NAÇÕES UNIDAS (ONU) DISCUTIR MANEIRA GLOBAL SOBRE QUESTÕES AMBIENTAIS. ENCONTRO ABORDOU POLÍTICAS DESENVOLVIMENTO HUMANO BUSCA VISÃO COMUM PRESERVAÇÃO RECURSOS NATURAIS. CONFERÊNCIA ESTOCOLMO CONTOU REPRESENTANTES 113 PAÍSES, BRASIL, 400 ORGANIZAÇÕES GOVERNAMENTAIS NÃO-GOVERNAMENTAIS. ALGUNS PAÍSES DESENVOLVIDOS RESISTENTES METAS OBJETIVOS PROPOSTOS DURANTE CONFERÊNCIA. TEMPO, OUTROS MOSTRARAM-SE EMPENHADOS CUMPRIR ACORDOS ESTABELECIDOS. EXEMPLO, ESTADOS UNIDOS COMPROMETERAM-SE REDUZIR POLUIÇÃO TERRITÓRIO. PAÍSES DESENVOLVIMENTO CONCORDARAM METAS REDUÇÃO ATIVIDADES INDUSTRIAIS, VISTO TAL AÇÃO PODERIA COMPROMETER ECONOMIA. BRASIL PAÍS DECISIVO MUITAS DISCUSSÕES PROMOVIDAS. DEBATE DURANTE CONFERÊNCIA INFLAMADO NECESSIDADE ADOÇÃO NOVO MODELO DESENVOLVIMENTO ECONÔMICO. APÓS DEBATES, ELABORADO DOCUMENTO INTITULADO DECLARAÇÃO SOBRE MEIO AMBIENTE HUMANO. PRINCÍPIOS DECLARAÇÃO SOBRE MEIO AMBIENTE HUMANO RECONHECIMENTO RECURSOS NATURAIS NECESSITAM GESTÃO ADEQUADA SEREM ESGOTADAS.",SDJME
"PRINCIPIOS DECLARAÇÃO ESTOCOLMO KEROLLAYNE GRUPO FICOU PRINCÍPIOS 1 4. PRINCÍPIO 01 FALA HOMEM OBRA CONSTRUTOR MEIO AMBIENTE, ONDE MEIO AMBIENTE SUSTENTA MATERIALMENTE, OFERECE OPORTUNIDADE DESENVOLVER INTELECTUALMENTE, MORAL, SOCIAL ESPIRITUALMENTE. MENCIONA PASSAR TEMPO HOMEM ADQUIRIU CONHECIMENTO AJUDOU ACELERAR CIÊNCIA TECNOLOGIA, ONDE PODE TRANSFORMAR COISAS BEL PRAZER, PORÉM SEMPRE OLHANDO MEIO AMBIENTE. PRINCÍPIO 02 FALA SOBRE PROTEÇÃO MELHORAMENTO MEIO AMBIENTE, QUESTÃO FUNDAMENTAL, ONDE AFETA BEM ESTAR DESENVOLVIMENTO, MELHORAMENTO BENÉFICO TODOS, PORÉM DEVE SER BENÉFICO MEIO AMBIENTE, IRÁ AFETAR FORMA BRUSCA. PRINCÍPIO 03 FALA SOBRE CONSTANTE CRESCIMENTO HUMANIDADE VEM PASSANDO, ONDE TODO DIA DESCOBRIMOS ALGO NOVO, DESENVOLVEMOS CAPACIDADE CRIAÇÃO ENORME, ONDE DEVE SER LEVADO TODOS POVOS, AFIM AJUDAR NECESSITAM. PORÉM APLICAÇÃO ERRÔNEA DESSES CONHECIMENTOS PODE LEVAR CAOS, CAUSANDO DANOS TODOS POVOS, NÍTIDO OLHOS, ONDE CRESCIMENTO TANTO PREOCUPAMOS MEIO AMBIENTE, ONDE DESTRUÍMOS DIARIAMENTE, NOCIVO MESMOS. PRINCÍPIO 04 FALA SOBRE PROBLEMAS AMBIENTAIS, PROBLEMAS ENVOLVIDOS SUBDESENVOLVIMENTO. ONDE MILHÕES PESSOAS VIVEM CONDIÇÕES SUB-HUMANAS, ONDE EXISTE CONDIÇÕES BÁSICAS SOBREVIVÊNCIA. POREM PAÍSES DEVEM PRIORIZAR INVESTIMENTO MEIO AMBIENTE, CONTA BASE SALVAÇÃO PAIS, PAIS ONDE ESTADO CALAMIDADE VULNERÁVEL SER EXPLORADO DESMATADO, SEJA, EXISTE TANTOS PROBLEMAS IMPORTAM MEIO AMBIENTE PAIS.",MOA JU GA
"NESTES TEMPOS INFORMAÇÃO ASSUME PAPEL CADA VEZ RELEVANTE, CIBERESPAÇO, MULTIMÍDIA, INTERNET, EDUCAÇÃO CIDADANIA REPRESENTAM POSSIBILIDADE MOTIVAR SENSIBILIZAR PESSOAS TRANSFORMAR DIVERSAS FORMAS PARTICIPAÇÃO DEFESA QUALIDADE VIDA. NESSE SENTIDO CABE DESTACAR EDUCAÇÃO AMBIENTAL ASSUME CADA VEZ FUNÇÃO TRANSFORMADORA, CORRESPONSABILIZAÇÃO INDIVÍDUOS TORNA-SE OBJETIVO ESSENCIAL PROMOVER DESENVOLVIMENTO SUSTENTÁVEL. ENTENDE- SE, PORTANTO, EDUCAÇÃO AMBIENTAL CONDIÇÃO NECESSÁRIA MODIFICAR QUADRO CRESCENTE DEGRADAÇÃO SOCIOAMBIENTAL, AINDA SUFICIENTE. EDUCADOR FUNÇÃO MEDIADOR CONSTRUÇÃO REFERENCIAIS AMBIENTAIS DEVE SABER USÁ-LOS INSTRUMENTOS DESENVOLVIMENTO PRÁTICA SOCIAL CENTRADA CONCEITO NATUREZA. PROBLEMÁTICA SUSTENTABILIDADE ASSUME NESTE NOVO SÉCULO PAPEL CENTRAL REFLEXÃO SOBRE DIMENSÕES DESENVOLVIMENTO ALTERNATIVAS CONFIGURAM. QUADRO SOCIOAMBIENTAL CARACTERIZA SOCIEDADES CONTEMPORÂNEAS REVELA IMPACTO HUMANOS SOBRE MEIO AMBIENTE TIDO CONSEQUÊNCIAS CADA VEZ COMPLEXAS, TANTO TERMOS QUANTITATIVOS QUANTO QUALITATIVOS.",SDJME
"EDUCAÇÃO AMBIENTAL: PARTICIPAÇÃO ALÉM MUROS ESCOLA AUTOR ABORDA PROCESSO EDUCATIVO DEVE ESTAR INTEGRADO PROBLEMAS EXTERNOS ESCOLA, SEJA, RELACIONANDO PROBLEMAS VIVENCIA COMUNIDADE. AJUDA TRANSFORMAÇÃO PENSAMENTO SUJEITO, CORRELACIONAR PENSAMENTO METODOLOGIAS APRENDI DISCIPLINA EDUCAÇÃO AMBIENTAL, DIRIA ARVORE SONHOS MURO LAMENTAÇÕES ENCAIXARIAM PERFEITAMENTE NESSE PENSAMENTO, SIMPLES FALTO QUE, APRESENTARIA METODOLOGIAS DETERMINADA COMUNIDADE, ONDE SOLICITARIA CADA COLOCASSE PROBLEMA CONHECEM ALI MEIO ONDE MORAM, PEDIRIA SOLUÇÃO, ACHAM SOLUÇÃO. FAZENDO ASSIM PARTICIPAREM CONSTRUIR SOLUÇÃO JUNTOS, ASSIM EDUCAÇÃO AMBIENTAL TRANSFORMADORA, ONDE PRÓPRIA COMUNIDADE RECONHECE PROBLEMAS ALI PRESENTES, MOBILIZAM JUNTOS TENTAR RESOLVE-LOS. PRÓPRIO AUTOR DIZ, “ TRAZER REALIDADE ESCOLA DENTRO RETORNANDO AÇÕES EDUCATIVAS COMUNIDADE PRESSUPOSTO ABORDAGEM RELACIONAL”. FAZENDO ASSIM QUE, EDUCAÇÃO AMBIENTAL AVANCE ALÉM MUROS ESCOLA, ATINGINDO ALUNOS, TODA COMUNIDADE CONVIVE PROBLEMAS, AJUDANDO TODOS SOLUCIONÁ-LOS. ENCERRO PALAVRAS AUTOR, SI TRAZ VERDADEIRA EDUCAÇÃO AMBIENTAL, “TODO PROCESSO AMBIENTE EDUCATIVO PROPÍCIO DESENVOLVIMENTO EDUCAÇÃO AMBIENTAL CARÁTER CRÍTICO, INICIA ESCOLA, REALIZA ALÉM MUROS”.",SDCM
"SIM, GOSTEI DISCIPLINA, MUDOU MODO PENSAR EA. SIM, APRESENTADAS FERRAMENTAS PRIMORDIAIS EA. PROFESSORA ABORDOU MANEIRA CLARA FÁCIL ENTENDIMENTO. BOM MATERIAL, FACILITOU COMPREENSÃO DISCIPLINA. ESSENCIAL QUALQUER PESSOA. TUDO ABORDADO GRANDE IMPORTÂNCIA. FACILITOU BASTANTE COMUNICAÇÃO PRÁTICA DISCIPLINA. OPINIÃO DEVE TER MUDANÇA.",SDJME
"CONGREGAÇÃO SANTA DOROTEIA BRASIL CIÊNCIAS BIOLÓGICAS EDUCAÇÃO AMBIENTAL AVALIAÇÃO DISCIPLINA EDUCAÇÃO AMBIENTAL (DISCENTE) (DOCENTE) (DISCENTE) (DOCENTE) PERNAMBUCO AVALIAÇÃO DISCIPLINA EDUCAÇÃO AMBIENTAL PARTES ATENDEU EXPECTATIVA QUESITO VIVÊNCIA, PORÉM SENTI FALTA CONTEÚDO DIRECIONAL, ALÉM DISSO, ORGANIZACIONAL COMPETE ATIVIDADES EDUCACIONAIS PROPOSTAS EMENTA DISCIPLINA. TUDO DESTACO ETNOLOGIA EDUCAÇÃO AMBIENTAL OPORTUNIDADE TER ACESSO SALA AULA DOCUMENTÁRIOS (VÍDEOS). PARTE SIM. DISCIPLINA PARTIÇÃO PAPEL REVER SOBRE EA DIVERSIDADE METODOLÓGICA EDUCACIONAL ATIVA AMBIENTES FORMAIS NÃO-FORMAIS. INOVADORA TRABALHA SOCIALIZAÇÃO, LUDICIDADE, PRATICAS METODOLÓGICAS ATIVAS COLABORA ACUIDADE ACADÊMICO. BOM. DISCIPLINA APRESENTOU ASPECTOS COLABORAM ENRIQUECIMENTO HABILIDADES COMPETÊNCIAS TRANSVERSALMENTE ADIÇÃO ENSINO APRENDIZADO. ENTRETANTO ALGUNS PONTOS ORGANIZAÇÃO ATIVIDADES, REDUÇÃO PROTAGONISMO, ORIENTAÇÃO FOCADA GRUPOS ALUNADOS TIRA PROCESSO SOCIALIZAÇÃO, ALÉM DISSO, DISTANCIAMENTO CAUSADO FAZ INIBIÇÃO PARTICIPAÇÃO FORMA ATIVA ENÉRGICA DETERMINADO MOMENTO (2CP). FATO FATORES CONTRIBUÍRAM EVASÃO DETERMINADO MOMENTO ATIVIDADES. APRESENTAÇÃO METODOLOGIAS EDUCACIONAIS ASPECTOS: ETNOLÓGICOS, MÉTODOS DISCUSSÃO. EXCELENTE AMBIENTE DIDÁTICO DESENVOLVIMENTO ATIVIDADES RECEBIMENTO DOCUMENTOS PREVISTOS DISCIPLINA. ACREDITO MELHOR EMPREGO METODOLOGIAS FORMA ORGANIZADAS DINAMIZE ATIVIDADES. CRIAR PLANOS AULAS ROTEIRIZEM ATIVIDADES PROPOSTAS DISCIPLINA FORMA MELHORAR COMUNICAÇÃO PRATICAS REDUZINDO DESMOTIVAÇÃO. IDEIAS PRATICAS SOCIALIZAÇÃO EXCELENTES, PORÉM FORMATO TRABALHO ATIVIDADES COMPLEMENTARES AINDA DESORGANIZADO.",FADJ
"AVALIAÇÃO DISCIPLINA EDUCAÇÃO AMBIENTAL DISCIPLINA ATENDEU EXPECTATIVAS? DESTACA NESSE SENTIDO? SIM, DESTACAR GRANDE EMPENHO PROFESSORA DISCIPLINA, MOSTRANDO TOTAL DOMÍNIO CONTEÚDOS, ESFORÇANDO MÁXIMO AJUDAR NOS, ALUNOS ENTENDER PRATICAR VERDADEIRA EDUCAÇÃO AMBIENTAL. SINCEROS ELOGIOS DISCIPLINA PROFESSORA. DISCIPLINA COLABOROU EMPODERAMENTO ABORDAGEM EDUCAÇÃO AMBIENTAL? FORMA? SIM, COMPLETAMENTE. ANTES DISCIPLINA VISÃO RETRÓGADA EDUCAÇÃO AMBIENTAL, DISCIPLINA, VI TOTALMENTE EQUIVOCADO, AJUDANDO ASSIM COMPREENDER MELHOR EA, APRIMORANDO ASSIM CONHECIMENTOS AJUDANDO PRATICA PEDAGÓGICA. AVALIA ABORDAGEM UTILIZADA PROFESSOR? EXCELENTE, PROFESSORA ABORDOU TODOS CONTEÚDOS EA, TOTALIDADE, AJUDANDO ASSIM COMPREENDER MELHOR VASTO CAMPO. SOBRE MATERIAL PEDAGÓGICO DISPONIBILIZADO, AVALIAÇÃO? MATERIAIS GRANDE AJUDA DESENROLAR DISCIPLINA, ENTÃO CLASSIFICO PERFEITOS. MANEIRA GERAL DÊ OPINIÃO ACERCA DISCIPLINA EDUCAÇÃO AMBIENTAL DISCIPLINA ABORDA ASSUNTO EXTREMAMENTE IMPORTANTES FORMAÇÃO ACADÊMICA SER HUMANO, GRANDE IMPORTÂNCIA MIM, DISCIPLINA FAZ PENSAR NOVAS METODOLOGIAS ATRAIR POPULAÇÃO AJUDAR CUIDAR MEIO CERCA. DESTAQUE CONSIDEROU IMPORTANTE CONSTRUÇÃO APRENDIZAGEM DENTRE COISAS APRENDI, DESTAQUE CONSTRUÇÃO NOVO PENSAMENTO, VOLTADO COMUNIDADE PENSA LOCAL ONDE VIVE, FAZENDO ASSIM CONSTRUÇÃO NOVA VISÃO DAQUELE LOCAL. AVALIAÇÃO QUANTO SALA VIRTUAL UTILIZADA DISCIPLINA? SALA VIRTUAL BEM ORGANIZADA, AJUDOU DIVERSAS ETAPAS DISCIPLINA, SENDO ELAS: CONTEÚDOS ABORDADOS SALA, ATIVIDADES SOLICITADAS PROFESSORA. ENTÃO EXCELENTE. SEMPRE POSSÍVEL APRIMORAR MODO APRESENTAR/ABORDAR TEMA ESTUDO, OPINIÃO VALIOSA.TEM SUGESTÕES? COMPARTILHE AQUI: CONSIDERO ABORDAGEM PROFESSORA EXCELENTE, ONDE VEJO PROBLEMAS ELA. RESSALTO AQUI SENHORA MARCOU FORMAÇÃO DOCENTE, FAZENDO ASSIM ENXERGAR EDUCAÇÃO AMBIENTAL NOVOS OLHOS, OLHOS AJUDANDO VÁRIOS ALUNOS ENXERGAR NOVA EDUCAÇÃO AMBIENTAL. OBRIGADO PROFESSORA, FORÇA JORNADA.",SDCM
"– – RESUMO BNCC – BASE NACIONAL COMUM CURRICULAR DISCIPLINA ORIENTAÇÃO SUPERVISÃO ESTÁGIO II. . , , GIVALDO , MELO LINS, RESUMO BNCC – BASE NACIONAL COMUM CURRICULAR DISCIPLINA ORIENTAÇÃO SUPERVISÃO ESTÁGIO II. TRABALHO DESENVOLVIDO DISCIPLINA ESTÁGIO SUPERVISIONADO II, 6º PERÍODO CIÊNCIAS BIOLÓGICAS , SOB ORIENTAÇÃO DOCENTE . BASE NACIONAL COMUM CURRICULAR – BNCC DOCUMENTO ÁREA ENSINO MÉDIO, DEVE COMPROMETER FORMAÇÃO JOVENS ENFRENTAR DESAFIOS CONTEMPORANEIDADE, VISANDO EDUCAÇÃO INTEGRAL FORMAÇÃO CIDADÃO, APROFUNDANDO EXERCÍCIO PENSAMENTO CRÍTICO REALIZANDO NOVAS LEITURAS MUNDO, TOMANDO DECISÕES RESPONSÁVEIS, ÉTICAS CONSCIENTES IDENTIFICAÇÃO SOLUÇÃO SITUAÇÕES-PROBLEMA. BNCC PROPÕE AMPLIAR APRENDIZAGENS DESENVOLVIDAS 9° ANO ENSINO FUNDAMENTAL, VISANDO POSSIBILITAR ESTUDANTES APROPRIAÇÃO CONCEITOS, PROCEDIMENTOS TEORIAS DIVERSOS CAMPOS CIÊNCIAS NATUREZA, CRIANDO POSSIBILIDADES POSSAM EXPLORAR DIFERENTES MODOS PENSAR FALAR CULTURA CIENTÍFICA, POSSIBILITANDO APROPRIAR DESSAS LINGUAGENS ESPECÍFICAS. DOCUMENTO PROPÕE ESTUDANTES ENSINO MÉDIO DEEM CONTINUIDADE TRATAMENTO DADO ENSINO FUNDAMENTAL, ONDE TECNOLOGIAS ABORDADAS SOB PERSPECTIVA APLICAÇÃO CONHECIMENTOS ANÁLISES EFEITOS SOBRE SAÚDE QUALIDADE VIDA PESSOAS. ENSINO FUNDAMENTAL ESTUDANTES TÊM OPORTUNIDADE ENFRENTAR QUESTÕES DEMANDAM APLICAÇÃO CONHECIMENTOS SOBRE MATÉRIA ENERGIA, COMEÇAM APROPRIAR EXPLICAÇÕES CIENTÍFICAS ENVOLVENDO TEMÁTICAS VIDA EVOLUÇÃO TERRA UNIVERSO. ENSINO MÉDIO ÁREA QUESTÃO (CIÊNCIAS NATUREZA TECNOLOGIAS) DEVE GARANTIR ESTUDANTES DESENVOLVIMENTO COMPETÊNCIAS ESPECÍFICAS. RELACIONADAS CADA DELAS, INDICADAS HABILIDADES SER ALCANÇADAS. TAIS COMPETÊNCIAS ELAS: ANALISAR FENÔMENOS NATURAIS PROCESSOS TECNOLÓGICOS, BASE RELAÇÕES MATÉRIA ENERGIA, PROPOR AÇÕES INDIVIDUAIS COLETIVAS APERFEIÇOEM PROCESSOS PRODUTIVOS, MINIMIZEM IMPACTOS SOCIOAMBIENTAIS MELHOREM CONDIÇÕES VIDA ÂMBITO LOCAL, REGIONAL E/OU GLOBAL. CONSTRUIR UTILIZAR INTERPRETAÇÕES SOBRE DINÂMICA VIDA, TERRA COSMOS ELABORAR ARGUMENTOS, REALIZAR PREVISÕES SOBRE FUNCIONAMENTO EVOLUÇÃO SERES VIVOS UNIVERSO, FUNDAMENTAR DECISÕES ÉTICAS RESPONSÁVEIS. ANALISAR SITUAÇÕES-PROBLEMA AVALIAR APLICAÇÕES CONHECIMENTO CIENTÍFICO TECNOLÓGICO IMPLICAÇÕES MUNDO, UTILIZANDO PROCEDIMENTOS LINGUAGENS PRÓPRIOS CIÊNCIAS NATUREZA, PROPOR SOLUÇÕES CONSIDEREM DEMANDAS LOCAIS, REGIONAIS E/OU GLOBAIS, COMUNICAR DESCOBERTAS CONCLUSÕES PÚBLICOS VARIADOS, DIVERSOS CONTEXTOS MEIO DIFERENTES MÍDIAS TECNOLOGIAS DIGITAIS INFORMAÇÃO COMUNICAÇÃO (TDIC). COMPETÊNCIAS APRESENTAM ALGUMAS HABILIDADES, TAIS COMO: AVALIAR TECNOLOGIAS POSSÍVEIS SOLUÇÕES DEMANDAS ENVOLVEM GERAÇÃO, TRANSPORTE, DISTRIBUIÇÃO CONSUMO ENERGIA ELÉTRICA, RELAÇÃO CUSTO/BENEFÍCIO, CARACTERÍSTICAS GEOGRÁFICAS AMBIENTAIS, PRODUÇÃO RESÍDUOS IMPACTOS SOCIOAMBIENTAIS. IDENTIFICAR ANALISAR VULNERABILIDADES VINCULADAS DESAFIOS CONTEMPORÂNEOS QUAIS JUVENTUDES EXPOSTAS, CONSIDERANDO DIMENSÕES FÍSICAS, PSICOEMOCIONAL SOCIAL, FIM DESENVOLVER DIVULGAR AÇÕES PREVENÇÃO PROMOÇÃO SAÚDE BEM-ESTAR. CONSTRUIR QUESTÕES, ELABORAR HIPÓTESES, PREVISÕES ESTIMATIVAS, EMPREGAR INSTRUMENTOS MEDIÇÃO REPRESENTAR INTERPRETAR MODELOS EXPLICATIVOS, DADOS E/OU RESULTADOS EXPERIMENTAIS CONSTRUIR, AVALIAR JUSTIFICAR CONCLUSÕES ENFRENTAMENTO SITUAÇÕES-PROBLEMA SOB PERSPECTIVA CIENTÍFICA. REFERÊNCIAS __________________________, BASE NACIONAL COMUM CURRICULAR – BNCC; BRASÍLIA; 2017.",SDEG
